1771344302.000,"71c056","TWB639  ",24.952881,121.232198,32000,373.9,464,0.776,-35.9,229.66,0,0,"7115","A3",2,1013.6,253,97,33550,1,8,3
1771344307.000,"71c300","TWB663  ",25.081182,121.057987,6300,220.3,262,0.384,-36.6,228.50,-1984,-352,"4161","A3",2,,,,6725,1,8,3
1771344307.000,"71c056","TWB639  ",24.944737,121.221745,32000,373.9,464,0.776,-35.4,229.66,0,0,"7115","A3",2,1013.6,253,97,33550,1,8,3
1771344312.000,"71c300","TWB663  ",25.081182,121.057987,6300,220.3,262,0.384,-36.6,228.50,-1984,-352,"4161","A3",2,,,,6725,1,8,3
1771344312.000,"71c056","TWB639  ",24.944737,121.221745,32000,373.9,464,0.776,-35.5,229.66,0,0,"7115","A3",2,1013.6,253,97,33550,1,8,3
1771344317.000,"71c300","TWB663  ",25.081182,121.057987,6300,220.3,,0.384,-36.6,228.50,-1984,-352,"4161","A3",2,,,,6725,1,8,3
1771344317.000,"71c056","TWB639  ",24.944737,121.221745,32000,373.9,464,0.776,-35.5,229.66,0,0,"7115","A3",2,1013.6,253,97,33550,1,8,3
1771344322.000,"71c300","TWB663  ",25.081182,121.057987,6300,220.3,,0.384,-36.6,228.50,-1984,-352,"4161","A3",2,,,,6725,1,8,3
1771344322.000,"71c056","TWB639  ",24.944737,121.221745,32000,373.1,464,0.776,-35.5,229.57,0,0,"7115","A3",2,1013.6,253,97,33550,1,8,3
1771344327.000,"71c056","TWB639  ",24.922302,121.192729,32000,373.1,464,0.776,-35.5,229.57,0,0,"7115","A3",2,1013.6,253,97,33550,1,8,3
1771344332.000,"71c056","TWB639  ",24.915894,121.184540,32000,373.1,464,0.772,-32.6,229.57,0,0,"7115","A3",2,1013.6,253,97,33550,1,8,3
1771344337.000,"71c056","TWB639  ",24.910400,121.177419,32000,373.1,464,0.772,-31.1,229.57,0,0,"7115","A3",2,1013.6,253,97,33550,1,8,3
1771344342.000,"71c056","TWB639  ",24.905727,121.171426,32000,373.1,464,0.772,-29.4,229.57,0,0,"7115","A3",2,1013.6,253,95,33550,1,8,3
1771344347.000,"71c056","TWB639  ",24.899094,121.162872,32000,373.1,462,0.772,-29.9,229.57,0,0,"7115","A3",2,1013.6,253,97,33575,1,8,3
1771344352.000,"71c056","TWB639  ",24.893623,121.155827,32000,373.1,464,0.772,-28.9,229.57,0,0,"7115","A3",2,1013.6,254,98,33575,1,8,3
1771344357.000,"71c056","TWB639  ",24.887970,121.148580,32000,373.1,462,0.772,-29.0,229.57,0,0,"7115","A3",2,1013.6,253,97,33575,1,8,3
1771344362.000,"71c056","TWB639  ",24.882385,121.141357,32000,373.1,464,0.772,-29.5,229.57,0,0,"7115","A3",2,1013.6,253,97,33575,1,8,3
1771344367.000,"71c056","TWB639  ",24.876663,121.133982,32000,372.5,462,0.772,-30.1,229.68,0,0,"7115","A3",2,1013.6,253,96,33575,1,8,3
1771344372.000,"71c056","TWB639  ",24.871231,121.127014,32000,372.5,462,0.772,-31.6,229.68,0,0,"7115","A3",2,1013.6,253,96,33575,1,8,3
1771344377.000,"71c056","TWB639  ",24.865459,121.119500,32000,371.7,462,0.768,-31.9,229.58,0,0,"7115","A3",2,1013.6,253,96,33575,1,8,3
1771344382.000,"71c056","TWB639  ",24.862992,121.116339,32000,371.7,462,0.768,-34.5,229.58,0,0,"7115","A3",2,1013.6,253,97,33575,1,8,3
1771344387.000,"71c056","TWB639  ",24.856148,121.107581,32000,371.7,462,0.768,-34.4,229.58,0,0,"7115","A3",2,1013.6,254,97,33575,1,8,3
1771344392.000,"71c056","TWB639  ",24.856148,121.107581,32000,371.7,462,0.768,-35.3,229.58,0,0,"7115","A3",2,1013.6,254,97,33575,1,8,3
1771344397.000,"71c056","TWB639  ",24.847824,121.096853,32000,371.7,462,0.768,-35.4,229.58,0,0,"7115","A3",2,1013.6,254,97,33575,1,8,3
1771344402.000,"71c056","TWB639  ",24.847824,121.096853,32000,371.7,462,0.768,-35.4,229.58,0,0,"7115","A3",2,1013.6,254,97,33575,1,8,3
1771344407.000,"71c056","TWB639  ",24.847824,121.096853,32000,371.7,462,0.768,-35.4,229.58,0,0,"7115","A3",2,1013.6,254,97,33575,1,8,3
1771344412.000,"71c056","TWB639  ",24.847824,121.096853,32000,371.7,462,0.768,-35.4,229.58,0,0,"7115","A3",2,1013.6,254,97,33575,1,8,3
1771344412.000,"76bd46","TGW897  ",25.317123,121.358134,11950,295.7,328,0.508,-35.9,229.25,-1056,-1024,"4122","A5",0,1023.2,,,12550,1,8,2
1771344417.000,"71c056","TWB639  ",24.847824,121.096853,32000,371.7,462,0.768,-35.4,229.58,0,0,"7115","A3",2,1013.6,254,97,33575,1,8,3
1771344417.000,"76bd46","TGW897  ",25.317123,121.358134,11950,294.3,324,0.508,-35.9,229.27,-1056,-1024,"4122","A5",0,1023.2,,,12550,1,9,3
1771344422.000,"71c300","TWB663  ",24.969317,121.053219,3400,172.6,,,-33.8,133.12,-1472,,"4161","A3",2,1023.2,,,3750,1,8,3
1771344422.000,"71c056","TWB639  ",24.847824,121.096853,32000,371.7,462,0.768,-35.4,229.58,0,0,"7115","A3",2,1013.6,254,97,33575,1,8,3
1771344422.000,"76bd46","TGW897  ",25.309250,121.348165,11800,291.4,324,0.504,-35.2,229.31,-1024,-1024,"4122","A5",2,1023.2,,,12400,1,9,3
1771344427.000,"71c300","TWB663  ",24.967129,121.056484,3275,169.6,,,-33.5,126.13,-1280,,"4161","A3",2,1023.2,,,3650,1,8,3
