1771453241.000,780a28,CPA3170 ,24.853363,121.631521,31000,32500,588.2,,508,,51.77,,,,,0,,,,,1013.6,,,3501,-36.7,,,1,9,,3,,,A5,,2
1771453246.000,8990e8,CAL756  ,24.935427,121.064309,3650,4025,213.3,,202,0.300,48.61,,,,,-960,-928,,230,20,1022.4,,,0130,-33.6,,,1,8,,3,,,A3,,2
1771453246.000,71c354,TWB102  ,24.824819,121.232421,35000,36775,517.2,,464,0.784,36.83,,,,,0,32,,272,109,1013.6,,,0744,-33.0,,,1,8,,3,,,A3,,2
1771453246.000,899080,EVA017  ,25.237597,121.247035,8500,9000,262.3,,,0.440,257.45,,,,,-640,-1216,,,,1022.4,,,3634,-35.5,,,1,9,,3,,,A5,,2
1771453246.000,780a28,CPA3170 ,24.853363,121.631521,31000,32500,588.2,,508,,51.77,,,,,0,,,,,1013.6,,,3501,-36.7,,,1,9,,3,,,A5,,2
1771453251.000,8990e8,CAL756  ,24.938644,121.068370,3575,3950,211.9,,196,0.300,49.02,,,,,-1088,-1088,,237,17,1022.4,,,0130,-34.2,,,1,8,,3,,,A3,,2
1771453251.000,71c354,TWB102  ,24.830964,121.237447,35000,36775,517.2,,464,0.784,36.83,,,,,0,-32,,272,109,1013.6,,,0744,-33.4,,,1,8,,3,,,A3,,2
1771453251.000,899080,EVA017  ,25.236154,121.239209,8450,8950,259.6,,,0.428,260.47,,,,,-576,-544,,,,1022.4,,,3634,-35.6,,,1,9,,3,,,A5,,2
1771453251.000,780a28,CPA3170 ,24.853363,121.631521,31000,32500,588.2,,508,,51.77,,,,,0,,,,,1013.6,,,,-36.7,,,1,9,,3,,,A5,,2
1771453256.000,8990e8,CAL756  ,24.942123,121.072744,3475,3850,210.5,,196,0.300,49.04,,,,,-1088,-1088,,237,17,1022.4,,,0130,-33.8,,,1,8,,3,,,A3,,2
1771453256.000,899080,EVA017  ,25.235363,121.233872,8400,8900,257.7,,,0.424,261.74,,,,,-576,-576,,,,1022.4,,,3634,-35.3,,,1,9,,3,,,A5,,2
1771453256.000,71c354,TWB102  ,24.844603,121.248641,35000,36775,517.2,,462,0.780,36.83,,,,,0,-32,,271,110,1013.6,,,0744,-35.0,,,1,8,,3,,,A3,,2
1771453256.000,780a28,CPA3170 ,24.853363,121.631521,31000,32500,588.2,,508,,51.77,,,,,0,,,,,1013.6,,,,-36.7,,,1,9,,3,,,A5,,2
1771453261.000,8990e8,CAL756  ,24.945374,121.076813,3400,3800,209.1,,194,0.300,49.07,,,,,-1152,-1088,,237,17,1022.4,,,0130,-32.8,,,1,8,,3,,,A3,,2
1771453261.000,899080,EVA017  ,25.234059,121.223559,8325,8825,255.4,,,0.424,262.12,,,,,-576,-576,,,,1022.4,,,3634,-35.8,,,1,9,,3,,,A5,,2
1771453261.000,71c354,TWB102  ,24.854095,121.256409,35000,36775,517.2,,462,0.780,36.83,,,,,-64,-32,,271,110,1013.6,,,0744,-34.3,,,1,8,,3,,,A3,,2
1771453266.000,8990e8,CAL756  ,24.948486,121.080729,3300,3675,207.7,,194,0.296,49.10,,,,,-1088,-1120,,245,14,1022.4,,,0130,-31.2,,,1,8,,3,,,A3,,2
1771453266.000,899080,EVA017  ,25.234059,121.223559,8325,8825,255.4,,,0.424,262.12,,,,,-576,-576,,,,1022.4,,,3634,-36.1,,,1,9,,3,,,A5,,2
1771453266.000,71c354,TWB102  ,24.863480,121.264140,35000,36775,517.2,,462,0.780,36.83,,,,,0,0,,271,110,1013.6,,,0744,-33.1,,,1,8,,3,,,A3,,2
1771453271.000,8990e8,CAL756  ,24.951599,121.084696,3200,3575,206.3,,194,0.296,49.13,,,,,-1152,-1120,,244,13,1022.4,,,0130,-30.0,,,1,8,,3,,,A3,,2
1771453271.000,899080,EVA017  ,25.234059,121.223559,8325,8825,255.4,,,0.424,262.12,,,,,-576,-576,,,,1022.4,,,3634,-36.2,,,1,9,,3,,,A5,,2
1771453271.000,71c354,TWB102  ,24.871353,121.270599,35000,36775,517.2,,462,0.780,36.83,,,,,0,32,,271,110,1013.6,,,0744,-34.6,,,1,8,,3,,,A3,,2
1771453276.000,8990e8,CAL756  ,24.954712,121.088664,3100,3475,205.7,,194,0.296,49.34,,,,,-1152,-1120,,243,12,1022.4,,,0130,-31.1,,,1,8,,3,,,A3,,2
1771453276.000,899080,EVA017  ,25.234059,121.223559,8325,8825,255.4,,,0.424,262.12,,,,,-576,-576,,,,1022.4,,,3634,-36.2,,,1,9,,3,,,A5,,2
1771453276.000,71c354,TWB102  ,24.882590,121.279786,35000,36775,517.2,,462,0.780,36.83,,,,,0,32,,271,110,1013.6,,,0744,-33.2,,,1,8,,3,,,A3,,2
1771453281.000,8990e8,CAL756  ,24.957596,121.092377,3025,3400,204.2,,194,0.296,49.37,,,,,-1152,-1088,,260,10,1022.4,,,0130,-29.9,,,1,8,,3,,,A3,,2
1771453281.000,899080,EVA017  ,25.234059,121.223559,8325,8825,255.4,,,0.424,262.12,,,,,-576,-576,,,,1022.4,,,3634,-36.2,,,1,9,,3,,,A5,,2
1771453281.000,71c354,TWB102  ,24.891724,121.287282,35000,36775,517.2,,462,0.780,36.83,,,,,0,32,,271,110,1013.6,,,0744,-32.7,,,1,8,,3,,,A3,,2
1771453286.000,8990e8,CAL756  ,24.960751,121.096387,2925,3300,202.1,,196,0.296,49.21,,,,,-1152,-1152,,264,7,1022.4,,,0130,-30.0,,,1,8,,3,,,A3,,2
1771453286.000,899080,EVA017  ,25.223632,121.195316,8075,8575,241.4,,,0.392,233.08,,,,,-576,-512,,,,1022.4,,,3634,-35.9,,,1,9,,3,,,A5,,2
1771453286.000,71c354,TWB102  ,24.901630,121.295385,35000,36775,518.0,,462,0.780,36.76,,,,,0,32,,271,110,1013.6,,,0744,-30.8,,,1,8,,3,,,A3,,2
1771453291.000,8990e8,CAL756  ,24.964005,121.100515,2825,3175,198.5,,192,0.292,49.09,,,,,-1216,-1152,,251,7,1022.4,,,0130,-30.7,,,1,8,,3,,,A3,,2
1771453291.000,899080,EVA017  ,25.220078,121.190592,8050,8550,238.5,,,0.392,230.10,,,,,-512,-512,,,,1022.4,,,3634,-35.8,,,1,9,,3,,,A5,,2
1771453291.000,71c354,TWB102  ,24.911034,121.303106,35000,36750,518.0,,464,0.784,36.76,,,,,0,32,,272,109,1013.6,,,0744,-31.1,,,1,8,,3,,,A3,,2
1771453296.000,8990e8,CAL756  ,24.966476,121.103668,2750,3100,194.3,,190,0.288,49.17,,,,,-1216,-1184,,268,7,1022.4,,,0130,-32.4,,,1,8,,3,,,A3,,2
1771453296.000,899080,EVA017  ,25.218658,121.188711,8025,8525,236.2,,,0.392,229.64,,,,,-576,-512,,,,1022.4,,,3634,-36.3,,,1,9,,3,,,A5,,2
1771453296.000,71c354,TWB102  ,24.920563,121.310883,35000,36750,518.0,,464,0.780,36.76,,,,,64,32,,272,109,1013.6,,,0744,-31.6,,,1,8,,3,,,A3,,2
1771453301.000,8990e8,CAL756  ,24.969457,121.107374,2650,2975,191.3,,188,0.284,48.81,,,,,-1024,-992,,228,3,1022.4,,,0130,-31.7,,,1,8,,3,,,A3,,2
1771453301.000,899080,EVA017  ,25.218658,121.188711,8025,8525,235.5,,,0.392,229.48,,,,,-512,-512,,,,1022.4,,,3634,-35.6,,,1,9,,3,,,A5,,2
1771453301.000,71c354,TWB102  ,24.930176,121.318766,35000,36750,518.0,,464,0.784,36.76,,,,,0,0,,272,109,1013.6,,,0744,-29.0,,,1,8,,3,,,A3,,2
1771453306.000,8990e8,CAL756  ,24.972715,121.111519,2550,2900,187.9,,188,0.284,49.10,,,,,-1024,-992,,228,3,1022.4,,,0130,-30.3,,,1,8,,3,,,A3,,2
1771453306.000,899080,EVA017  ,25.210457,121.178059,7925,8425,230.6,,,0.392,229.75,,,,,-448,-512,,,,1022.4,,,3634,-36.1,,,1,9,,3,,,A5,,2
1771453306.000,71c354,TWB102  ,24.939789,121.326650,35000,36750,518.0,,462,0.780,36.76,,,,,0,0,,271,112,1013.6,,,0744,-29.7,,,1,8,,3,,,A3,,2
1771453311.000,8990e8,CAL756  ,24.975540,121.115061,2450,2775,184.3,,184,0.280,48.96,,,,,-960,-960,,287,2,1022.4,,,0130,-31.0,,,1,8,,3,,,A3,,2
1771453311.000,899080,EVA017  ,25.206161,121.172536,7875,8375,227.8,,,0.372,229.81,,,,,-576,-576,,,,1022.0,,,3634,-33.9,,,1,9,,3,,,A5,,2
1771453311.000,71c354,TWB102  ,24.949486,121.334614,35000,36750,518.6,,462,0.780,36.85,,,,,0,-32,,271,113,1013.6,,,0744,-34.0,,,1,8,,3,,,A3,,2
1771453316.000,8990e8,CAL756  ,24.978301,121.118515,2375,2725,181.5,,180,0.272,49.02,,,,,-896,-928,,194,2,1022.4,,,0130,-30.0,,,1,8,,3,,,A3,,2
1771453316.000,899080,EVA017  ,25.202728,121.168009,7825,8300,225.0,,,0.364,229.87,,,,,-576,-544,,,,1022.4,,,3634,-33.4,,,1,9,,3,,,A5,,2
1771453316.000,71c354,TWB102  ,24.958889,121.342388,35000,36750,518.6,,464,0.780,36.85,,,,,0,-32,,271,113,1013.6,,,0744,-35.5,,,1,8,,3,,,A3,,2
1771453321.000,8990e8,CAL756  ,24.980908,121.121884,2300,2650,176.6,,178,0.268,49.36,,,,,-896,-864,,126,3,1022.4,,,0130,-31.2,,,1,8,,3,,,A3,,2
1771453321.000,899080,EVA017  ,25.199387,121.163686,7775,8275,222.1,,,0.364,229.93,,,,,-512,-512,,,,1022.4,,,3634,-33.5,,,1,9,,3,,,A5,,2
1771453321.000,71c354,TWB102  ,24.968712,121.350420,35000,36750,518.6,,464,0.784,36.85,,,,,0,32,,272,112,1013.6,,,0744,-34.3,,,1,8,,3,,,A3,,2
1771453326.000,8990e8,CAL756  ,24.983597,121.125336,2225,2550,173.1,,178,0.264,49.69,,,,,-960,-960,,126,3,1022.4,,,0130,-30.4,,,1,8,,3,,,A3,,2
1771453326.000,899080,EVA017  ,25.196399,121.159714,7750,8250,219.3,,,0.360,229.99,,,,,-576,-512,,,,1022.4,,,3634,-31.6,,,1,9,,3,,,A5,,2
1771453326.000,71c354,TWB102  ,24.978720,121.358660,35000,36750,518.6,,464,0.784,36.85,,,,,0,-32,,272,112,1013.6,,,0744,-32.3,,,1,8,,3,,,A3,,2
1771453331.000,8990e8,CAL756  ,24.986069,121.128489,2150,2475,169.4,,172,0.260,49.07,,,,,-640,-640,,117,5,1022.4,,,0130,-30.2,,,1,8,,3,,,A3,,2
1771453331.000,899080,EVA017  ,25.193047,121.155361,7700,8200,217.2,,,0.360,229.86,,,,,-512,-512,,,,1022.4,,,3634,-33.0,,,1,9,,3,,,A5,,2
1771453331.000,71c354,TWB102  ,24.988915,121.367003,35000,36750,518.0,,464,0.784,36.76,,,,,0,0,,272,110,1013.6,,,0744,-33.5,,,1,8,,3,,,A3,,2
1771453336.000,8990e8,CAL756  ,24.988171,121.131108,2100,2425,165.1,,172,0.260,48.68,,,,,-896,-928,,117,5,1022.4,,,0130,-35.0,,,1,8,,3,,,A3,,2
1771453336.000,899080,EVA017  ,25.189835,121.151112,7650,8125,215.1,,,0.356,230.09,,,,,-576,-544,,,,1022.4,,,3634,-34.3,,,1,9,,3,,,A5,,2
1771453336.000,71c354,TWB102  ,24.996872,121.373545,35000,36750,518.0,,464,0.784,36.76,,,,,0,0,,272,110,1013.6,,,0744,-32.6,,,1,8,,3,,,A3,,2
1771453341.000,8990e8,CAL756  ,24.988171,121.131108,2100,2425,165.1,,172,0.260,48.68,,,,,-896,-928,,117,5,1022.4,,,0130,-35.4,,,1,8,,3,,,A3,,2
1771453341.000,899080,EVA017  ,25.186157,121.146291,7600,8075,213.1,,,0.348,230.33,,,,,-640,-640,,,,1022.4,,,3634,-33.4,,,1,9,,3,,,A5,,2
1771453341.000,71c354,TWB102  ,25.006791,121.381669,35000,36750,518.0,,464,0.784,36.76,,,,,0,0,,272,110,1013.6,,,0744,-34.3,,,1,8,,3,,,A3,,2
1771453346.000,8990e8,CAL756  ,24.988171,121.131108,2100,2425,165.1,,172,0.260,48.68,,,,,-896,-928,,117,5,1022.4,,,0130,-35.7,,,1,8,,3,,,A3,,2
1771453346.000,899080,EVA017  ,25.184342,121.143856,7575,8050,211.2,,,0.348,230.96,,,,,-640,-640,,,,1022.4,,,3634,-33.7,,,1,9,,3,,,A5,,2
1771453346.000,71c354,TWB102  ,25.016195,121.389442,35000,36750,518.6,,464,0.784,36.85,,,,,0,0,,272,108,1013.6,,,0744,-33.0,,,1,8,,3,,,A3,,2
1771453351.000,8990e8,CAL756  ,24.988171,121.131108,2100,2425,165.1,,172,0.260,48.68,,,,,-896,-928,,117,5,1022.4,,,0130,-35.7,,,1,8,,3,,,A3,,2
1771453351.000,899080,EVA017  ,25.180023,121.137950,7500,7975,209.1,,,0.344,231.21,,,,,-640,-640,,,,1022.4,,,3634,-35.0,,,1,9,,3,,,A5,,2
1771453351.000,71c354,TWB102  ,25.027267,121.398519,35000,36750,518.6,,464,0.784,36.85,,,,,0,0,,271,109,1013.6,,,0744,-34.6,,,1,8,,3,,,A3,,2
1771453356.000,8990e8,CAL756  ,24.988171,121.131108,2100,2425,165.1,,172,0.260,48.68,,,,,-896,-928,,117,5,1022.4,,,0130,-35.7,,,1,8,,3,,,A3,,2
1771453356.000,899080,EVA017  ,25.176986,121.133803,7425,7900,206.3,,,0.344,231.30,,,,,-1088,-672,,,,1022.4,,,3634,-34.8,,,1,9,,3,,,A5,,2
1771453356.000,71c354,TWB102  ,25.037190,121.406647,35000,36750,518.6,,464,0.784,36.85,,,,,0,0,,271,109,1013.6,,,0744,-34.9,,,1,8,,3,,,A3,,2
1771453361.000,8990e8,CAL756  ,24.988171,121.131108,2100,2425,165.1,,172,0.260,48.68,,,,,-896,-928,,117,5,1022.4,,,0130,-35.7,,,1,8,,3,,,A3,,2
1771453361.000,899080,EVA017  ,25.175404,121.131626,7350,7825,204.9,,,0.344,231.34,,,,,-1472,-672,,,,1022.4,,,3634,-34.9,,,1,9,,3,,,A5,,2
1771453361.000,71c354,TWB102  ,25.037190,121.406647,35000,36750,518.6,,464,0.784,36.85,,,,,0,0,,271,109,1013.6,,,0744,-36.4,,,1,8,,3,,,A3,,2
1771453367.000,899080,EVA017  ,25.170702,121.125097,7150,7650,203.5,,,0.344,231.38,,,,,-1728,-672,,,,1022.4,,,3634,-35.2,,,1,9,,3,,,A5,,2
1771453367.000,8990e8,CAL756  ,24.988171,121.131108,2100,2425,165.1,,172,0.260,48.68,,,,,-896,-928,,117,5,1022.4,,,0130,-35.7,,,1,8,,3,,,A3,,2
1771453367.000,71c354,TWB102  ,25.037190,121.406647,35000,36750,518.6,,464,0.784,36.85,,,,,0,0,,271,109,1013.6,,,0744,-36.7,,,1,8,,3,,,A3,,2
1771453372.000,899080,EVA017  ,25.167755,121.121063,6975,7475,202.9,,,0.344,231.60,,,,,-1920,-672,,,,1022.4,,,3634,-34.5,,,1,9,,3,,,A5,,2
1771453372.000,8990e8,CAL756  ,24.988171,121.131108,2100,2425,165.1,,172,0.260,48.68,,,,,-896,-928,,117,5,1022.4,,,0130,-35.7,,,1,8,,3,,,A3,,2
1771453372.000,71c354,TWB102  ,25.060181,121.425578,35000,36750,518.6,,464,0.784,36.85,,,,,0,0,,271,109,1013.6,,,0744,-35.6,,,1,8,,3,,,A3,,2
1771453377.000,899080,EVA017  ,25.164780,121.116943,6825,7325,202.9,,,0.344,231.60,,,,,-1984,-672,,,,1022.4,,,3634,-33.8,,,1,9,,3,,,A5,,2
1771453377.000,8990e8,CAL756  ,24.988171,121.131108,2100,2425,165.1,,172,0.260,48.68,,,,,-896,-928,,117,5,1022.4,,,0130,-35.7,,,1,8,,3,,,A3,,2
1771453377.000,71c354,TWB102  ,25.075456,121.438259,35000,36725,519.8,,464,0.784,37.02,,,,,0,0,,271,109,1013.6,,,0744,-35.8,,,1,8,,3,,,A3,,2
1771453382.000,899080,EVA017  ,25.161857,121.112918,6650,7125,202.1,,,0.336,231.43,,,,,-2048,-2016,,,,1022.4,,,3634,-34.8,,,1,9,,3,,,A5,,2
1771453382.000,8990e8,CAL756  ,24.988171,121.131108,2100,2425,165.1,,172,0.260,48.68,,,,,-896,-928,,117,5,1022.4,,,0130,-35.7,,,1,8,,3,,,A3,,2
1771453382.000,71c354,TWB102  ,25.075456,121.438259,35000,36725,519.8,,464,0.784,37.02,,,,,0,0,,271,109,1013.6,,,0744,-35.9,,,1,8,,3,,,A3,,2
1771453387.000,899080,EVA017  ,25.159012,121.108958,6500,6975,201.5,,,0.340,231.65,,,,,-1920,-1920,,,,1022.4,,,3634,-35.2,,,1,9,,3,,,A5,,2
1771453387.000,8990e8,CAL756  ,24.988171,121.131108,2100,2425,165.1,,172,0.260,48.68,,,,,-896,-928,,117,5,1022.4,,,0130,-35.7,,,1,8,,3,,,A3,,2
1771453387.000,71c354,TWB102  ,25.095287,121.454635,35000,36725,519.8,,462,0.780,37.02,,,,,0,32,,271,112,1013.6,,,0744,-34.8,,,1,8,,3,,,A3,,2
1771453392.000,899080,EVA017  ,25.156131,121.104938,6350,6825,200.8,,,0.336,231.87,,,,,-1664,-1632,,,,1022.4,,,3634,-34.8,,,1,9,,3,,,A5,,2
1771453392.000,8990e8,CAL756  ,24.988171,121.131108,2100,2425,165.1,,,0.260,48.68,,,,,-896,-928,,,,1022.4,,,0130,-35.7,,,1,8,,3,,,A3,,2
1771453392.000,71c354,TWB102  ,25.106460,121.463859,35000,36725,519.8,,462,0.780,37.02,,,,,0,32,,271,112,1013.6,,,0744,-33.0,,,1,8,,3,,,A3,,2
1771453397.000,899080,EVA017  ,25.153338,121.100999,6225,6675,199.4,,,0.336,231.92,,,,,-1600,-1632,,,,1022.4,,,3634,-35.5,,,1,9,,3,,,A5,,2
1771453397.000,71c354,TWB102  ,25.114243,121.470286,35000,36725,519.2,,462,0.780,36.94,,,,,0,0,,271,111,1013.6,,,0744,-33.9,,,1,8,,3,,,A3,,2
1771453402.000,899080,EVA017  ,25.151569,121.098564,6150,6600,198.0,,,0.336,231.97,,,,,-1536,-1632,,,,1022.4,,,3634,-35.0,,,1,9,,3,,,A5,,2
1771453402.000,71c354,TWB102  ,25.122055,121.476763,35000,36725,519.8,,462,0.780,37.02,,,,,0,0,,271,112,1013.6,,,0744,-35.1,,,1,8,,3,,,A3,,2
1771453407.000,899080,EVA017  ,25.147522,121.092834,5950,6425,198.0,,,0.336,231.97,,,,,-1728,-1632,,,,1022.4,,,3634,-35.3,,,1,9,,3,,,A5,,2
1771453407.000,71c354,TWB102  ,25.134430,121.487020,35000,36725,519.8,,462,0.780,37.02,,,,,0,0,,271,112,1013.6,,,0744,-34.9,,,1,8,,3,,,A3,,2
1771453412.000,899080,EVA017  ,25.145233,121.089579,5825,6300,197.4,,,0.332,232.20,,,,,-1856,-1888,,,,1022.4,,,3634,-35.5,,,1,9,,3,,,A5,,2
1771453412.000,71c354,TWB102  ,25.140489,121.492050,35000,36725,519.8,,462,0.780,37.02,,,,,0,0,,271,112,1013.6,,,0744,-36.3,,,1,8,,3,,,A3,,2
1771453417.000,899080,EVA017  ,25.141886,121.084934,5650,6100,195.9,,,0.332,231.84,,,,,-1856,-1888,,,,1022.4,,,3634,-34.2,,,1,9,,3,,,A5,,2
1771453417.000,71c354,TWB102  ,25.140489,121.492050,35000,36725,519.8,,462,0.780,37.02,,,,,0,0,,271,112,1013.6,,,0744,-36.6,,,1,8,,3,,,A3,,2
1771453422.000,899080,EVA017  ,25.139374,121.081390,5500,5950,194.4,,,0.332,231.89,,,,,-1728,-1824,,,,1022.4,,,3634,-34.3,,,1,9,,3,,,A5,,2
1771453422.000,71c354,TWB102  ,25.140489,121.492050,35000,36725,519.8,,462,0.780,37.02,,,,,0,0,,271,112,1013.6,,,0744,-36.7,,,1,8,,3,,,A3,,2
1771453427.000,899050,N/A,24.878311,121.005046,4000,4400,242.9,,,,38.14,,,,,-384,,,,,1022.4,,,,-35.0,,,1,8,,2,,,,,0
1771453427.000,899080,EVA017  ,25.136719,121.077679,5375,5825,193.7,,,0.332,231.71,,,,,-1536,-1568,,,,1022.4,,,3634,-33.8,,,1,9,,3,,,A5,,2
1771453427.000,71c354,TWB102  ,25.140489,121.492050,35000,36725,519.8,,462,0.780,37.02,,,,,0,0,,271,112,1013.6,,,0744,-36.7,,,1,8,,3,,,A3,,2
1771453432.000,899050,N/A,24.882706,121.008809,3950,4350,241.5,,,0.340,38.10,,,,,-448,-416,,,,1022.4,,,,-34.5,,,1,8,,3,,,,,2
1771453432.000,899080,EVA017  ,25.133514,121.073252,5225,5675,192.3,,,0.332,231.76,,,,,-1600,-1568,,,,1022.4,,,3634,-35.8,,,1,9,,3,,,A5,,2
1771453432.000,71c354,TWB102  ,25.140489,121.492050,35000,36725,519.8,,462,0.780,37.02,,,,,0,0,,271,112,1013.6,,,0744,-36.7,,,1,8,,3,,,A3,,2
1771453437.000,899050,EVA382  ,24.885337,121.011088,3925,4325,236.5,,220,0.336,38.13,,,,,-384,-416,,235,19,1022.4,,,5643,-32.0,,,1,8,,3,,,A5,,2
1771453437.000,899080,EVA017  ,25.131271,121.070099,5100,5550,191.6,,,0.332,231.99,,,,,-1600,-1568,,,,1022.4,,,3634,-36.0,,,1,9,,3,,,A5,,2
1771453437.000,71c354,TWB102  ,25.140489,121.492050,35000,36725,519.8,,462,0.780,37.02,,,,,0,0,,271,112,1013.6,,,0744,-36.9,,,1,8,,3,,,A3,,2
1771453442.000,899050,EVA382  ,24.887804,121.013212,3925,4325,235.7,,216,0.336,38.28,,,,,-384,-416,,235,19,1022.4,,,5643,-35.3,,,1,8,,3,,,A5,,2
1771453442.000,899080,EVA017  ,25.131271,121.070099,5100,5550,190.2,,,0.332,232.05,,,,,-1728,-1568,,,,1022.4,,,3634,-36.4,,,1,9,,3,,,A5,,2
1771453442.000,71c354,TWB102  ,25.140489,121.492050,35000,36725,519.8,,462,0.780,37.02,,,,,0,0,,271,112,1013.6,,,0744,-37.0,,,1,8,,3,,,A3,,2
1771453447.000,899050,EVA382  ,24.887804,121.013212,3925,4325,235.7,,216,0.336,38.28,,,,,-384,-416,,235,19,1022.4,,,5643,-35.3,,,1,8,,3,,,A5,,2
1771453447.000,899080,EVA017  ,25.127380,121.064555,4900,5350,190.2,,,0.332,232.05,,,,,-1728,-1568,,,,1022.4,,,3634,-36.3,,,1,9,,3,,,A5,,2
1771453447.000,71c354,TWB102  ,25.140489,121.492050,35000,36725,519.8,,462,0.780,37.02,,,,,0,0,,271,112,1013.6,,,0744,-37.0,,,1,8,,3,,,A3,,2
1771453452.000,899050,EVA382  ,24.887804,121.013212,3925,4325,235.7,,216,0.336,38.28,,,,,-384,-416,,235,19,1022.4,,,5643,-35.3,,,1,8,,3,,,A5,,2
1771453452.000,899080,EVA017  ,25.127380,121.064555,4900,5350,190.2,,,0.332,232.05,,,,,-1728,-1568,,,,1022.4,,,3634,-36.6,,,1,9,,3,,,A5,,2
1771453452.000,71c354,TWB102  ,25.140489,121.492050,35000,36725,519.8,,462,0.780,37.02,,,,,0,0,,271,112,1013.6,,,0744,-36.9,,,1,8,,3,,,A3,,2
1771453457.000,899050,EVA382  ,24.887804,121.013212,3925,4325,235.7,,216,0.336,38.28,,,,,-384,-416,,235,19,1022.4,,,5643,-35.3,,,1,8,,3,,,A5,,2
1771453457.000,899080,EVA017  ,25.127380,121.064555,4900,5350,190.2,,,0.332,232.05,,,,,-1728,-1568,,,,1022.4,,,3634,-36.6,,,1,9,,3,,,A5,,2
1771453457.000,71c354,TWB102  ,25.140489,121.492050,35000,36725,519.8,,462,0.780,37.02,,,,,0,0,,271,112,1013.6,,,0744,-36.9,,,1,8,,3,,,A3,,2
1771453462.000,899050,EVA382  ,24.887804,121.013212,3925,4325,235.7,,216,0.336,38.28,,,,,-384,-416,,235,19,1022.4,,,5643,-35.3,,,1,8,,3,,,A5,,2
1771453462.000,899080,EVA017  ,25.127380,121.064555,4900,5350,190.2,,,0.332,232.05,,,,,-1728,-1568,,,,1022.4,,,3634,-36.6,,,1,9,,3,,,A5,,2
1771453462.000,71c354,TWB102  ,25.140489,121.492050,35000,36725,519.8,,462,0.780,37.02,,,,,0,0,,,,1013.6,,,0744,-36.9,,,1,8,,3,,,A3,,2
1771453467.000,899050,EVA382  ,24.887804,121.013212,3925,4325,235.7,,216,0.336,38.28,,,,,-384,-416,,235,19,1022.4,,,5643,-35.3,,,1,8,,3,,,A5,,2
1771453467.000,899080,EVA017  ,25.127380,121.064555,4900,5350,190.2,,,0.332,232.05,,,,,-1728,-1568,,,,1022.4,,,3634,-36.6,,,1,9,,3,,,A5,,2
1771453467.000,71c354,TWB102  ,25.140489,121.492050,35000,36725,519.8,,,,37.02,,,,,0,,,,,,,,,-36.9,,,,,,,,,A3,,2
1771453472.000,899050,EVA382  ,24.887804,121.013212,3925,4325,235.7,,216,0.336,38.28,,,,,-384,-416,,235,19,1022.4,,,5643,-35.3,,,1,8,,3,,,A5,,2
1771453472.000,899080,EVA017  ,25.127380,121.064555,4900,5325,201.6,,,0.332,232.05,,,,,-1408,-1568,,,,1022.4,,,3634,-37.2,,,1,9,,3,,,A5,,2
1771453477.000,899050,EVA382  ,24.887804,121.013212,3925,4325,235.7,,216,0.336,38.28,,,,,-384,-416,,235,19,1022.4,,,5643,-35.3,,,1,8,,3,,,A5,,2
1771453477.000,899080,EVA017  ,25.127380,121.064555,3950,5325,202.3,,,0.328,231.83,,,,,-1216,-1152,,,,1022.4,,,3634,-36.2,,,1,9,,3,,,A5,,2
1771453482.000,899050,EVA382  ,24.918482,121.043166,3750,4150,207.1,,216,0.336,49.31,,,,,-256,-416,,235,19,1022.4,,,5643,-35.1,,,1,8,,3,,,A5,,2
1771453482.000,899080,EVA017  ,25.127380,121.064555,3875,5325,202.3,,,0.328,231.83,,,,,-1216,-1152,,,,1022.4,,,,-36.7,,,1,9,,3,,,A5,,2
1771453487.000,899050,EVA382  ,24.918482,121.043166,3750,4150,207.1,,216,0.336,49.31,,,,,-256,-416,,235,19,1022.4,,,5643,-35.1,,,1,8,,3,,,A5,,2
1771453487.000,899080,EVA017  ,25.127380,121.064555,3875,5325,202.3,,,0.328,231.83,,,,,-1216,-1152,,,,1022.4,,,,-36.8,,,1,9,,3,,,A5,,2
1771453492.000,899050,EVA382  ,24.918482,121.043166,3750,4150,207.1,,216,0.336,49.31,,,,,-256,-416,,235,19,1022.4,,,5643,-35.1,,,1,8,,3,,,A5,,2
1771453492.000,899080,EVA017  ,25.127380,121.064555,3875,5325,202.3,,,0.328,231.83,,,,,-1216,-1152,,,,1022.4,,,,-36.8,,,1,9,,3,,,A5,,2
1771453497.000,899050,EVA382  ,24.929810,121.057485,3650,4050,202.1,,216,,49.21,,,,,-192,,,,,1022.4,,,5643,-34.8,,,1,8,,3,,,A5,,2
1771453497.000,899080,EVA017  ,25.127380,121.064555,3875,5325,202.3,,,0.328,231.83,,,,,-1216,-1152,,,,,,,,-36.8,,,,,,,,,A5,,2
1771453502.000,899050,EVA382  ,24.932877,121.061401,3625,4025,197.1,,180,0.272,49.11,,,,,-448,-416,,243,19,1022.4,,,5643,-31.3,,,1,8,,3,,,A5,,2
1771453502.000,899080,EVA017  ,25.127380,121.064555,3875,5325,202.3,,,0.328,231.83,,,,,-1216,-1152,,,,,,,,-36.8,,,,,,,,,A5,,2
1771453507.000,899050,EVA382  ,24.935852,121.065114,3575,3975,194.9,,180,0.272,48.95,,,,,-512,-448,,246,16,1022.4,,,5643,-34.2,,,1,8,,3,,,A5,,2
1771453512.000,899050,EVA382  ,24.938416,121.068319,3550,3950,193.5,,180,0.272,48.98,,,,,-384,-448,,246,16,1022.4,,,5643,-35.2,,,1,8,,3,,,A5,,2
